0,1,2,3,4,5,6
2,1,4291.923,4316.026,4050,4196.795,4307.179
2,1,4272.308,4303.462,4038.462,4179.615,4290.513
2,1,4280.769,4313.077,4047.051,4183.59,4301.538
2,1,4285.769,4314.359,4045.385,4186.154,4313.718
2,1,4280.385,4306.795,4034.103,4185.256,4310.385
2,1,4291.41,4315.128,4041.538,4194.615,4320.128
2,1,4286.667,4316.795,4035.385,4187.821,4318.333
2,1,4260.128,4300.769,4013.718,4168.205,4289.744
2,1,4266.923,4295.513,4022.051,4173.462,4288.205
2,1,4290.641,4300.513,4039.103,4189.487,4316.154
2,1,4289.487,4301.667,4040.513,4192.564,4327.436
2,1,4285.256,4302.308,4047.051,4193.462,4322.692
2,1,4284.231,4303.205,4044.615,4190,4312.949
2,1,4281.154,4312.179,4037.692,4187.949,4304.615
2,1,4293.59,4328.974,4057.179,4199.872,4314.744
2,1,4298.718,4325.128,4062.179,4200.641,4322.949
2,1,4281.41,4305.256,4040.769,4188.974,4310.769
2,1,4282.692,4306.154,4049.615,4196.026,4307.564
2,1,4299.487,4322.564,4063.974,4201.667,4317.564
2,1,4298.077,4331.026,4044.231,4188.718,4319.231
2,1,4289.487,4332.692,4038.462,4188.462,4320.897
2,1,4282.308,4329.487,4050,4195.128,4323.462
2,1,4278.205,4326.667,4043.974,4186.795,4318.205
2,1,4293.59,4336.795,4050,4190.897,4322.179
2,1,4313.718,4347.564,4075,4210.769,4337.564
2,1,4314.872,4341.026,4077.692,4211.41,4342.949
2,1,4305.897,4327.949,4065.897,4196.282,4335.128
2,1,4291.923,4320.513,4063.718,4186.154,4321.923
2,1,4275.513,4316.667,4059.872,4177.051,4307.821
2,1,4271.026,4317.051,4043.59,4168.59,4299.872
2,1,4277.821,4322.949,4030,4172.308,4302.051
2,1,4288.333,4328.718,4039.744,4185.513,4309.359
2,1,4296.282,4329.872,4058.205,4191.923,4311.282
2,1,4289.615,4327.179,4055,4186.538,4307.308
2,1,4273.462,4321.923,4042.692,4180.385,4307.051
2,1,4267.051,4316.41,4042.821,4179.103,4305.128
2,1,4278.718,4320.513,4052.821,4182.051,4302.692
2,1,4304.615,4339.231,4074.615,4195,4317.051
2,1,4317.051,4348.59,4085.897,4206.538,4326.795
2,1,4299.231,4331.667,4061.41,4197.308,4309.487
2,1,4289.487,4319.615,4048.205,4186.282,4305.641
2,1,4309.103,4333.718,4069.615,4195.513,4326.538
2,1,4322.564,4344.103,4073.846,4202.436,4325.128
2,1,4319.359,4339.487,4065.385,4199.359,4309.872
2,1,4316.026,4340.641,4076.923,4206.923,4313.718
2,1,4305.641,4340.513,4070.641,4208.846,4310.769
2,1,4294.359,4330.641,4048.974,4186.41,4290.897
2,1,4298.333,4329.231,4060.641,4171.154,4283.333
2,1,4298.333,4329.615,4071.41,4173.59,4282.821
2,1,4288.462,4317.051,4052.821,4170.385,4279.744
2,1,4293.718,4312.564,4052.564,4172.308,4287.564
2,1,4306.282,4325.128,4067.051,4188.846,4295.128
2,1,4308.974,4335.385,4066.026,4194.231,4292.308
2,1,4314.487,4334.103,4071.667,4186.154,4293.974
2,1,4316.026,4320.769,4074.103,4178.333,4288.974
2,1,4296.154,4307.949,4051.282,4168.205,4267.179
2,1,4282.564,4316.795,4045.641,4167.436,4257.949
2,1,4301.026,4335.769,4068.077,4183.077,4272.051
2,1,4325.385,4340,4078.846,4193.718,4286.667
2,1,4321.41,4331.026,4075.641,4190.128,4285.385
